Submitter	bases	rel_bases
Northeast Institute of Geography and Agroecology, 	3131676158.0	2.63201313755e-07
Università degli Studi di Verona	3126272547.0	2.62747167974e-07
Third Institute of Oceanography, SOA	3123715520.0	2.62532262974e-07
Babraham Institute sequencing facility	3123583704.0	2.62521184515e-07
Instituto Nacional de Salud Publica, Mexico	3115934414.0	2.61878300936e-07
Korea university	3113475642.0	2.61671653764e-07
National Academy of Agricultural Science, Rural De	3113388630.0	2.61664340852e-07
CIC	3111252435.0	2.61484804622e-07
Marine Science Center, Northeastern University	3110826904.0	2.61449040925e-07
Azti	3109731596.0	2.61356985907e-07
The University of Liverpool	3109725459.0	2.61356470124e-07
University of Quindio	3109540530.0	2.6134092779e-07
Cotton research institute of CAAS	3107671875.0	2.61183876925e-07
Toyota Technological Institute at Chicago	3106974250.0	2.61125245123e-07
1st Dept. of Pediatrics, Semmelweis University	3105481500.0	2.60999787144e-07
Swiss TPH	3104328341.0	2.60902870046e-07
IINFACTS	3103030991.0	2.60793834435e-07
Sichuan Cancer Hospital & Institute	3103012652.0	2.60792293136e-07
State Key Laboratory of Experimental Hematology, I	3101611947.0	2.60674571067e-07
jiangnan university	3101524103.0	2.6066718823e-07
UNIVERSITY HOHENHEIM	3098476913.0	2.60411087544e-07
UNIVERSITY OF KIEL	3094760391.0	2.60098732938e-07
ALL-RUSSIA RESEARCH INSTITUTE FOR AGRICULTURAL MIC	3089193062.0	2.59630827499e-07
CRIBI, University of	3084483579.0	2.59235019615e-07
Università Cattolica del Sacro Cuore	3084422960.0	2.59229924899e-07
Center of Innovative and Applied Bioprocessing (CI	3082487600.0	2.59067267821e-07
STANFORD-BOYD	3072718345.0	2.5824621206e-07
university of hawaii	3068857799.0	2.57921752976e-07
JAIST	3067765992.0	2.57829992199e-07
Universidad del Noroeste de la Provincia de Buenos	3064871999.0	2.57586766935e-07
UMass	3063443648.0	2.57466721362e-07
The Ohio State Univeristy	3058373196.0	2.57040575886e-07
Indiana University-Purdue University Indianapolis 	3051240341.0	2.56441096019e-07
IBMB-CSIC	3050949528.0	2.56416654678e-07
ECNU	3048798453.0	2.5623586786e-07
Virginia Div. of Consolidated Lab Services	3041332508.0	2.55608393488e-07
Institute of molecular and cellular biology	3037228927.0	2.55263508559e-07
Universita degli studi di Milano	3036132396.0	2.55171350754e-07
Applied and environmental microbiology	3029897018.0	2.54647299224e-07
Karolinska Instiutet	3018942046.0	2.53726590033e-07
Univeristy of Oulu	3012226035.0	2.53162143765e-07
UMR7360 CNRS-UL	3010509168.0	2.53017849903e-07
MURORAN_TECH	3009962408.0	2.5297189753e-07
Agro-Biotechnology Institute (ABI)	3002510743.0	2.52345623318e-07
Institute of Molecular Genetics of the ASCR	3000057451.0	2.52139436712e-07
, University of Tsukuba	2997046326.0	2.51886367105e-07
LINNAEUS UNIVERISTY	2996075138.0	2.51804743736e-07
Chinese Academy of Agriculture Science	2995439629.0	2.51751332465e-07
UGENT	2976679291.0	2.50174622308e-07
Peking University School and Hospital of Stomatolo	2975707390.0	2.50092939015e-07
GURDON INSTITUTE	2975361984.0	2.50063909413e-07
INEI_ANLIS Dr Carlos G Malbran	2975176558.0	2.50048325309e-07
Department of Biochemistry, University of Calcutta	2975009595.0	2.50034292925e-07
YALE SCHOOL OF MEDICINE	2974128302.0	2.4996022477e-07
Centre for genomic regulation (CRG)	2973033360.0	2.49868200513e-07
AAFC_CAN	2969832914.0	2.49599219447e-07
Hope College	2969365472.0	2.49559933345e-07
Bielefeld  University, Center for Biotechnology (C	2964581200.0	2.49157839829e-07
Universita Cattolica del Sacro Cuore	2960978284.0	2.48855033225e-07
Universidade Federal do ABC	2950584246.0	2.47981467658e-07
Environment and Plant Protection Institute, Chines	2945694733.0	2.47570529177e-07
ERI-Biotecmed, University of Valencia	2941732800.0	2.47237549035e-07
CSIR-IMTECH	2933449617.0	2.46541390001e-07
Department of Experimental Immunology, Academic Me	2923005015.0	2.4566357479e-07
TECHNICAL UNIVERISTY OF DENMARK	2921800640.0	2.45562353251e-07
OSAKA_ENG	2921443382.0	2.45532327549e-07
Center for Genomic Sciences, UNAM	2920408177.0	2.4544532388e-07
National Bureau of Plant Genetic Resources, New De	2916601765.0	2.4512541448e-07
Keele University	2912704446.0	2.44797864814e-07
HUNAN NORMAL UNIVERSITY	2907528680.0	2.44362868236e-07
Peking Union Medical College Hospital	2901129860.0	2.43825080245e-07
huazhongnongyedaxue	2899245524.0	2.43666711472e-07
Institute of Bioinformatics and Systems Biology	2896818250.0	2.43462711545e-07
Forsyth Institute	2884911731.0	2.42462029711e-07
Molecular Genomics	2881927200.0	2.42211195193e-07
KONKUK	2879371832.0	2.41996429623e-07
Maharani Science College for Women Bangalore	2878795336.0	2.41947978092e-07
Forest Research Institute Malaysia	2872598681.0	2.41427181031e-07
MACQUARIE UNIVERSITY	2872476834.0	2.41416940416e-07
The Hamner Institutes for Health Sciences	2871112900.0	2.41302308761e-07
febit synbio gmbh	2856042877.0	2.40035750646e-07
University of Texas Health Science Center at Tyler	2855399567.0	2.39981683741e-07
Eotvos Lorand University	2852833803.0	2.39766044441e-07
Helmholtz Zentrum Muenchen	2851852184.0	2.396835444e-07
UNIVERSITI MALAYSIA PAHANG	2845470139.0	2.39147166262e-07
Universiti Malaysia Pahang	2845470139.0	2.39147166262e-07
Institute of Horticultural Production System	2842800581.0	2.38922803608e-07
Ruhr University, Bochum, Germany	2840540508.0	2.38732856068e-07
Erasmus MC-Sophia Children's Hospital	2838801774.0	2.38586724396e-07
Hohai University	2837499776.0	2.38477298144e-07
Brighton and Sussex Medical School	2833186482.0	2.38114787913e-07
SMU	2832017256.0	2.38016520467e-07
Vrije Universiteit Amsterdam	2819011752.0	2.36923474581e-07
Saurashtra University	2818106920.0	2.36847428094e-07
DUKE UNIV	2817680838.0	2.36811618088e-07
HSS	2817561246.0	2.36801566994e-07
Hawkesbury Institute for the Environment	2810555938.0	2.36212806798e-07
Biological Engineering	2799749417.0	2.35304574151e-07
UC-Santa Cruz	2796973311.0	2.35071256685e-07
Find	2796888501.0	2.3506412884e-07
University of Campinas - UNICAMP	2796639000.0	2.35043159561e-07
CSIRO-PI	2792890525.0	2.34728119469e-07
Guangxi Academy Of Fishery Sciences	2786501070.0	2.34191118558e-07
Department of Plant Pathology, College of Plant Pr	2785446840.0	2.34102515935e-07
SUNY Upstate Medical University	2785425222.0	2.34100699053e-07
THE UNIVERSITY OF QUEENSLAND	2783858264.0	2.33969004273e-07
Intercollegiate Faculty of Biotechnology UG&MUG	2782193470.0	2.33829086878e-07
Univeristy of Oklahoma	2782146679.0	2.33825154335e-07
WUHAN UNIVERISTY	2772462190.0	2.33011222722e-07
R.chuanxiong	2770648122.0	2.32858759613e-07
CEA	2746755687.0	2.30850723034e-07
INSTITUTO POLITECNICO NACIONAL	2743380070.0	2.30567019744e-07
TRINITY COLLEGE DUBLIN	2737765787.0	2.30095168062e-07
NCBI Test Center	2732424000.0	2.29646218271e-07
Xinhua Hospital, Shanghai Jiao Tong University Sch	2730390300.0	2.2947529622e-07
Silkworm Genomics and Functional Genomics Research	2728920650.0	2.29351779678e-07
Universite de Lille 1	2726962024.0	2.29187167212e-07
Tianjin Institute of Industrial Biotechnology, Chi	2726528286.0	2.29150713758e-07
Wuhan Botanical Garden, CAS	2716297717.0	2.28290886922e-07
Scientific Research Institute of childrens infecti	2715387480.0	2.28214386173e-07
UFZ	2712616934.0	2.27981535996e-07
College of Marine Life Science, Ocean University o	2710427987.0	2.27797566231e-07
Institute of Environmental Science and Research Lt	2709892927.0	2.27752597183e-07
Institute of Agricultural Resources and Regional P	2709729733.0	2.27738881565e-07
SDSU	2703750648.0	2.27236370147e-07
Indian Agricultural Research Institute, New Delhi	2696326336.0	2.26612394814e-07
China Jiliang University, Zhejiang Provincial Key 	2686727785.0	2.25805685849e-07
Molecular BioSciences Goethe University of Frankfu	2686718370.0	2.25804894566e-07
Institute of Environmental Sciences, Jagiellonian 	2685697848.0	2.25719124928e-07
Institut d'Investigacio Sanitaria de Palma	2684574262.0	2.25624693289e-07
DKFZ Heidelberg - German Cancer Research Center	2682351441.0	2.25437876589e-07
Chinese Academy of Chinese Academy of Inspection a	2682180424.0	2.25423503487e-07
Skoltech	2680838464.0	2.25310718634e-07
Geneva University Hospitals	2678421194.0	2.25107559493e-07
CIAD, A.C.	2677882348.0	2.25062272251e-07
Centre For Plant Molecular Biology	2676238312.0	2.2492409946e-07
Beijing Jiaotong University	2673958194.0	2.24732467241e-07
Instituto Gulbenkian Ciencia	2671180761.0	2.24499038247e-07
Junagadh Agricultural University	2670903995.0	2.24475777485e-07
MPI koeln	2657100768.0	2.23315687074e-07
Temple University - Kornberg School of Dentitsry	2655334673.0	2.2316725585e-07
Harbin Institute of Technology	2654011814.0	2.23056076338e-07
NBPGR	2649279820.0	2.2265837652e-07
Shandong Agricultural Universiy	2642777025.0	2.22111849964e-07
UNIVERSITY OF SOUTH BOHEMIA, DEPT. OF ECOSYSTEM BI	2638950846.0	2.21790279249e-07
Stanford Univerisy	2634870785.0	2.21447371055e-07
Yellow sea fisheries research institute	2634055500.0	2.21378850534e-07
Quanzhou First Hospital affiliated to Fujian Medic	2629260598.0	2.20975863622e-07
Kyushu University	2628796512.0	2.20936859574e-07
SouthWest university Of China	2627841170.0	2.20856567981e-07
Northern Ireland Molecular Pathology Laboratory	2626802959.0	2.20769311673e-07
Odense University Hospital	2625705235.0	2.20677053603e-07
CNRS and university of Rennes 1	2621658437.0	2.20336940993e-07
ICAR-Veraval Research Centre of CIFT	2615490170.0	2.19818529799e-07
National Institute for Health and Welfare	2614784629.0	2.19759232697e-07
Cassia obtusifolia	2614405726.0	2.19727387844e-07
Pyrus hopeiensis	2612859199.0	2.19597410184e-07
University of California - Berkeley	2611949698.0	2.19520971292e-07
LAWRENCE BERKELEY LAB	2608594650.0	2.19238996721e-07
zju	2607452400.0	2.19142996468e-07
YANGZHOU UNIVERSITY	2607140109.0	2.19116750012e-07
Londrina State University	2605429857.0	2.18973012106e-07
Sandia National Laboratories	2605314260.0	2.18963296771e-07
Sikha 'O' Anusandhan University	2604588000.0	2.18902258345e-07
Carassius auratus(wild crucian carp)	2604547400.0	2.18898846123e-07
Universidad Nacional de la Amazonia Peruana	2604494878.0	2.18894431918e-07
Gesellschaft fuer Marine Aquakultur (GMA) mbH Bues	2602979375.0	2.18767061666e-07
ISSAS	2601688438.0	2.18658565035e-07
gncbio	2598386934.0	2.18381090562e-07
STATION BIOLOGIQUE DE ROSCOFF	2596051911.0	2.18184843859e-07
GENOME INSTITRUTE OF SINGAPORE	2594891242.0	2.18087295585e-07
R?chuanxiong	2590006694.0	2.17676774386e-07
FUSA	2586761013.0	2.1740399155e-07
University of Zagreb, Faculty of Food Technology a	2582935528.0	2.17082479163e-07
MPIPZ Cologne	2582720634.0	2.17064418425e-07
UTMB at Galveston	2578663769.0	2.16723459735e-07
Chongqing Institute of Green and Intelligent Techn	2576535933.0	2.16544626037e-07
Duke University Marine Lab	2545828995.0	2.13963865442e-07
San Raffaele Telethon Institute for Gene Therapy	2544659502.0	2.13865575556e-07
Vale Technology Institute	2542932023.0	2.13720389809e-07
National Institute of Technology Durgapur	2537388816.0	2.132545117e-07
UGHENT	2535256260.0	2.1307528131e-07
Ragon Institute of MGH, MIT and Harvard	2531230843.0	2.12736965664e-07
Zhejiang Provincial Key Laboratory of Biometrology	2529913708.0	2.12626267225e-07
Northwest University for Nationalities	2528294836.0	2.12490209339e-07
University Duisburg-Essen	2527924313.0	2.12459068782e-07
SHIGA_PREF	2526715089.0	2.12357439708e-07
University of Mnaitoba	2520219468.0	2.1181151609e-07
UH/IB	2516808909.0	2.11524876104e-07
Fasteris SA (Geneva, Switzerland)	2512805445.0	2.11188405495e-07
Chengdu Institute of Biology	2507128575.0	2.10711293697e-07
Wu	2507000220.0	2.10700506118e-07
PulseNet Next Generation Subtyping Methods Unit	2504632812.0	2.10501537622e-07
Michigan State Univsersity	2502406117.0	2.10314395331e-07
the institute of hydrobiology	2493970376.0	2.0960541458e-07
College of Life Science, Wuhan University	2493047013.0	2.09527810657e-07
Ren Ji hospital	2492278082.0	2.09463185952e-07
Osaka University Graduate School of Medicine	2489143748.0	2.0919976126e-07
College of Forestry, Northwest A&F University	2478937140.0	2.08341948224e-07
National Environmental Engineering Research Instit	2477871707.0	2.08252404046e-07
Institute of Life Science	2476052110.0	2.08099476254e-07
College of Wildlife Resources	2469847320.0	2.07577995489e-07
NIH/NHLBI	2469626406.0	2.07559428801e-07
School of Veterinary Medicine and Animal Science /	2466285496.0	2.07278642456e-07
SGIL_BARC	2465486885.0	2.07211523299e-07
GURU NANAK COLLEGE CHENNAI	2464405200.0	2.07120613224e-07
Institute of Plant Biology, National Taiwan Univer	2464377874.0	2.07118316614e-07
Heriot Watt University	2462111214.0	2.0692781547e-07
California State University Northridge	2459546014.0	2.06712223571e-07
Lexogen GmbH	2459223448.0	2.06685113554e-07
BGI-Shenzhen	2456533000.0	2.06458995203e-07
Guru Angad Dev Veterinary and Animal Sciences Univ	2453947938.0	2.06241734005e-07
Federal University of Ceara	2450031205.0	2.05912552691e-07
Shandong Provincial Academy of Forestry	2445817500.0	2.05558412405e-07
Institute for maternal and child health IRCCS Burl	2445805121.0	2.05557372013e-07
NIDCR	2442439055.0	2.05274471436e-07
CBMSO	2440241130.0	2.05089747116e-07
University of Aveiro	2437036871.0	2.04820445587e-07
Department of Cell Biology National Cerebral and C	2428966434.0	2.04142166763e-07
Institute of Tropical Bioscience and Biotechnology	2421999538.0	2.03556634899e-07
DKFZ, Genome Organization & Function B066	2419313220.0	2.03330863653e-07
Siksha 'O' Anusandhan University, Bhubaneswar, Odi	2418570740.0	2.03268462019e-07
Graduate School of Central South University	2417325281.0	2.0316378758e-07
College of Veterinary Medicine, Shaanxi Center for	2409182050.0	2.02479390794e-07
National College, Trichy	2403972450.0	2.02041550642e-07
ERASMUS MC, UNIVERISTY MEDICAL CENTER	2399970398.0	2.01705198704e-07
Bhabha Atomic Research Centre	2394661817.0	2.01259039707e-07
Hoffmann	2386943834.0	2.00610382834e-07
UPENN	2384438683.0	2.00399837745e-07
IAS-CSIC	2382907848.0	2.00271178917e-07
INRA (INRA Versailles)	2375787550.0	1.99672754402e-07
KAKEN	2375467756.0	1.99645877357e-07
Institute for Nutritional Sciences, Shanghai Insti	2374513838.0	1.99565705443e-07
NIPR	2373657206.0	1.99493709918e-07
New York University Abu Dhabi, UAE	2372062329.0	1.99359668689e-07
GENOMNIA SRL	2368879446.0	1.99092163703e-07
DEPARTMENT OF BIOCHEMISTRY UNIVERSITY OF CAMBRIDGE	2368284990.0	1.99042202726e-07
Federal University of Bahia	2360442157.0	1.98383052851e-07
Institute of Biotechnology, Zhejiang University	2358841920.0	1.98248561141e-07
QIBEBT-CAS	2350483114.0	1.97546046382e-07
GATC	2348076024.0	1.97343742818e-07
Chicago Field Museum	2346416400.0	1.97204259935e-07
Institute of Economic Crops Breeding and Cultivati	2345359680.0	1.97115448041e-07
HZI	2344248600.0	1.97022067467e-07
UGent	2334806432.0	1.96228501691e-07
Oxford Brookes University	2333202660.0	1.96093712883e-07
Nofima Marin	2332186992.0	1.96008351198e-07
Tianjin University, Tianjin, China	2332000080.0	1.95992642204e-07
The Research Institute of Forestry,Chinese Academy	2329999920.0	1.95824539018e-07
WELFARE, DEPARTMENT OF INFECTIOUS DISEAS	2329134188.0	1.95751778685e-07
Charit* Universit*ts	2321141544.0	1.95080037963e-07
TU Muenchen	2319027500.0	1.94902363411e-07
Department of biology, Hong Kong Baptist Universit	2315116980.0	1.94573704269e-07
CSIR- North East Isntitute Of Science and Technolo	2312879307.0	1.94385639334e-07
Nanjing Institute of Geography and Limnology, Chin	2311174294.0	1.94242341739e-07
University of California at Santa Cruz	2311034211.0	1.94230568481e-07
Tufts Medical Center	2310023894.0	1.94145656521e-07
Vidarium Research Center in Nutrition, Health and 	2306560742.0	1.93854596363e-07
Hamburg University of Technology	2301019093.0	1.93388849197e-07
GIM	2300731920.0	1.93364713779e-07
NUST	2298148140.0	1.93147560327e-07
AZABU	2293394100.0	1.92748007656e-07
Kaohsiung Medical University	2289019213.0	1.92380320849e-07
St. Petersburg State University	2287237003.0	1.92230535242e-07
UNIVERSITY OF SHEFFIELD	2283191462.0	1.91890528277e-07
Kyunghee University	2277065959.0	1.91375711178e-07
LANGEBIO	2272095222.0	1.90957946235e-07
TEXAS TECH UNIVERSITY	2271154350.0	1.90878870771e-07
Pau University	2267063718.0	1.90535074139e-07
Unipampa	2266529663.0	1.90490189556e-07
Centers for Disease	2265761795.0	1.9042565419e-07
TNO	2262070351.0	1.90115407261e-07
CDC-RDB-PRS	2261674200.0	1.90082112802e-07
Institute of Military Veterinary	2261176892.0	1.90040316616e-07
Technical University of Munich	2258724399.0	1.89834197162e-07
KRIBB_NPRC	2253044221.0	1.89356807344e-07
Spanish National Research Council (CSIC)	2252649077.0	1.89323597518e-07
University of Jammu	2252192976.0	1.89285264569e-07
the University of Tokyo	2249101188.0	1.89025415651e-07
Alagappa University	2246215800.0	1.88782913593e-07
Shanghai Children's Hospital	2242148000.0	1.88441035873e-07
European Molecular Biology Laboratory Heidelberg (	2237848830.0	1.88079712692e-07
University of Kentucky College of Medicine	2236139092.0	1.87936017985e-07
UNAB	2234620330.0	1.87808373831e-07
Swedish Defence Research Agency (FOI)	2233946616.0	1.87751751626e-07
hepia	2232514785.0	1.87631413576e-07
South China Sea Institute of Oceanology	2221272850.0	1.86686586617e-07
Fungal Ecology Research Group	2214422686.0	1.86110865478e-07
Naval Medical Resear	2211931552.0	1.85901498447e-07
UQ	2206185195.0	1.85418546623e-07
University of Science of Technology of China	2199044638.0	1.84818419442e-07
ONPRC	2198739432.0	1.84792768444e-07
Fruit tree research institute	2194296223.0	1.84419339524e-07
IP, CAS	2193124548.0	1.84320866251e-07
Institute of Cell Biology (Cancer Research)	2190339665.0	1.84086811123e-07
Mainz University	2188174898.0	1.83904873563e-07
University of hyderabad	2188034508.0	1.83893074504e-07
University Hospital Muenster	2184667297.0	1.83610077695e-07
UNIVERSITY OF ZuRICH	2170102585.0	1.82385988377e-07
Sun yat-sen univeristy	2169590892.0	1.82342983206e-07
Department of Surgery, BTR University of Minnesota	2163365750.0	1.81819791959e-07
Melbourne University	2161277790.0	1.81644309634e-07
Oregon Health & Scie	2160890095.0	1.81611725858e-07
MPI FOR DEVELOPMENTAL BIOLOGY	2157575915.0	1.81333186033e-07
THW-LMFG	2156029470.0	1.81203215265e-07
School of life science, Sun Yat-sen University	2156000220.0	1.81200756952e-07
Yantai Institute of Coastal Zone Research, Chinese	2154646725.0	1.81087002642e-07
BJC	2151518646.0	1.80824103651e-07
NIBR	2150832774.0	1.80766459628e-07
Royal Institute of Technology, Science for Life La	2149530748.0	1.80657031023e-07
Cefas	2149529137.0	1.80656895627e-07
Institute for mummies and Iceman	2148732681.0	1.80589957586e-07
Institute of Urban Environment	2144236200.0	1.80212051428e-07
Sanya Institute of Deep-sea Science and Engineerin	2138420586.0	1.79723278909e-07
CNPSA	2134566256.0	1.79399342247e-07
Institute of Environmental Sicences, Jagiellonian	2129491000.0	1.78972793019e-07
RU	2122079381.0	1.78349884468e-07
Kyoto Institute of Technology	2118505300.0	1.78049501297e-07
Huazhong Agricultral University	2115685054.0	1.7781247409e-07
Johns Hopkins School of Public Health	2110502666.0	1.77376920968e-07
INSTITUTE OF AQUACULTURE	2110144000.0	1.77346776931e-07
Central Plantation Crops Research Institute	2110030560.0	1.77337242881e-07
University of Neuchatel	2106403189.0	1.77032380959e-07
Biogeomagnetism	2105000000.0	1.76914450122e-07
School UCSF School of Medicine Department Neurolog	2103898119.0	1.76821842678e-07
UNESP-FCAV	2102762026.0	1.7672635989e-07
MICHAEL SMITH GENOME SCIENCES CENTRE, VANCOUVER, C	2097993848.0	1.76325618992e-07
direcgenomics	2092362119.0	1.75852301064e-07
harbin institute of technology	2089269912.0	1.7559241693e-07
Middlesex University	2089120811.0	1.75579885756e-07
Louisiana State University-Health	2088576392.0	1.75534130133e-07
UNESP - Univ Estadual Paulista	2087648245.0	1.75456124139e-07
Universidade Federal do Pampa	2085655099.0	1.75288610444e-07
K.U.Leuven	2083480185.0	1.75105820081e-07
Kumaun University	2081081550.0	1.74904227115e-07
Crops Research Institute, Guangdong Academy of Agr	2076594300.0	1.74527096775e-07
AUSTRALIAN INFECTIOUS DISEASES RESEARCH CENTRE, SC	2076403600.0	1.74511069419e-07
Gene Center Ludwig-Maximilians Universitaet	2073736558.0	1.74286918222e-07
SUN YAT SEN UNIVERSITY	2054660000.0	1.72683631396e-07
Fondazione Santa Lucia Roma Italy	2053886832.0	1.72618650592e-07
Universita' Cattolica del Sacro Cuore	2045989017.0	1.71954879762e-07
Armed Forces Research Institute of Medical Science	2044632803.0	1.71840896933e-07
Unit INSERM 1157/UMR 7203	2043173905.0	1.71718284042e-07
CCF	2027925303.0	1.70436717278e-07
Institute of Biological, Environmental and Rural S	2024178873.0	1.70121849057e-07
ISAPS,CAAS	2017508024.0	1.69561198424e-07
State Key Laboratory of Agrobiotechnology College 	2016000180.0	1.69434471872e-07
Universidad Politecnica de Madrid	2012738957.0	1.69160382811e-07
Research National Council	2000148123.0	1.68102187812e-07
SIPPE,SIBS	1997278100.0	1.67860977103e-07
Rush University Medical Center	1992811868.0	1.67485613218e-07
NANJING	1990422198.0	1.67284773715e-07
UTK	1986958943.0	1.66993704901e-07
Boston Children's Hospital, Harvard Medical School	1985264003.0	1.6685125389e-07
CHINA AGRICULTURAL UNIVERSITY	1984659850.0	1.6680047793e-07
University of Bologna Alma Mater	1983261626.0	1.66682964376e-07
Institute of Soil Sciences	1981715545.0	1.66553024201e-07
Life Technologies	1977296942.0	1.66181663289e-07
University of Science and Technology	1971635372.0	1.65705837377e-07
Estacion Experimental del Zaidin Spanish Council f	1967681006.0	1.65373493203e-07
School of Crop Imrpovement, College of PG Studies,	1964395384.0	1.65097353531e-07
The Ohio State Unviersity	1964181190.0	1.65079351624e-07
TUGRAZ	1959098349.0	1.64652164916e-07
University Ghent FBW - Dept. Crop protection	1956929800.0	1.64469909499e-07
Hubei Academy of Agricultural Sciences	1956927148.0	1.64469686612e-07
Institute of Predictive and Personalized Medicine	1954939918.0	1.64302670126e-07
UNIVERSITI KEBANGSAAN MALAYSIA	1950701352.0	1.639464404e-07
Centre for Molecular Biodiversity Research	1947733200.0	1.63696982453e-07
UWEST	1945189058.0	1.63483160371e-07
Max Planck Institut for Marine Microbiology	1940287497.0	1.63071209316e-07
iThree Institute, University of Technology Sydney	1939248801.0	1.62983912247e-07
Biogemma	1921973128.0	1.61531980565e-07
DEPARTMENT OF BIOLOGY UNIVERSITY OF COPENHAGEN	1916277200.0	1.6105326704e-07
INSERM UMR 1064	1914639120.0	1.60915594821e-07
Universidad Nacional del Comahue	1912952320.0	1.60773827935e-07
PSU	1912672957.0	1.60750348908e-07
Biotec	1911710531.0	1.60669461941e-07
UC-DBS	1907416990.0	1.60308611848e-07
CSU Sacramento	1900245861.0	1.59705915248e-07
Federal Institute for Risk Assessment (BfR)	1899549857.0	1.59647419682e-07
NINGBO	1899026530.0	1.59603436733e-07
Beijing Agriculture University	1895631403.0	1.59318093727e-07
UNIVERSITY OF LEEDS	1894152839.0	1.59193828009e-07
Cergentis B.V.	1892792352.0	1.59079486057e-07
UNIVERSIDADE DE SAO PAULO	1891166622.0	1.58942851791e-07
JNCASR	1891015856.0	1.58930180683e-07
European Molecular Biology Laboratory, Development	1882839707.0	1.58243017308e-07
UCSD/Bioengineering	1878835464.0	1.57906481227e-07
JNTU Hyderabad	1874215658.0	1.57518210235e-07
CHIBA_MUSEUM	1872827603.0	1.57401551334e-07
Guangxi Institute of Fisheries	1872076816.0	1.57338451539e-07
UPPSALA UNIVERSITY, IEG, LIMNOLOGY	1869303310.0	1.57105352589e-07
NYU LANGONE MEDICAL CENTER	1865271655.0	1.56766512671e-07
Arizona State University/Biodesign Institute	1863731059.0	1.56637033482e-07
VTT	1862206193.0	1.56508876318e-07
Korean Research Institute of BioScience and BioTec	1857643964.0	1.56125444377e-07
nanjing medical university	1855808820.0	1.55971209939e-07
Broad Institute of Harvard and MIT	1854063250.0	1.55824503737e-07
Xi’an Jiaotong University	1853988108.0	1.55818188437e-07
COLORADO STATE UNIVERSITY	1853203903.0	1.5575228003e-07
Institute of Animal Science, Chinese Academy of Ag	1852839653.0	1.55721666687e-07
School of life sciences	1852794500.0	1.55717871809e-07
xiamen university	1849642244.0	1.55452940865e-07
GENEVA UNIVERSITY HO	1843184148.0	1.5491017103e-07
Baylor University	1828550095.0	1.53680253956e-07
Sichuan Agricultural University, Ya’an, Sichuan, C	1828327500.0	1.53661545989e-07
Nirma University	1828311322.0	1.53660186311e-07
Institute of Clinical Molecular Biology	1827065705.0	1.53555498593e-07
Institute of tropical medicine	1824059976.0	1.53302882491e-07
Instituto de Investigaciones en Ciencias Agrarias 	1823608263.0	1.53264918331e-07
Max Planck Institute for molecular Genetics	1819528100.0	1.52922001565e-07
Federal University of Pampa	1818334645.0	1.52821697795e-07
Centro de Investigacion Cientifica de Yucatan	1816038889.0	1.52628751282e-07
Ecogen.China	1815772683.0	1.52606378033e-07
Maharaja Sayajirao University of Baroda	1814727796.0	1.52518560642e-07
acta	1813438908.0	1.52410236218e-07
Kangwon national university	1810735936.0	1.52183065289e-07
ZheJiang ocean university	1807610828.0	1.51920415996e-07
FRESC USGS	1803131200.0	1.51543926245e-07
Zhejiang Wanli University	1799768491.0	1.51261307807e-07
Universidad de Valparaiso	1793957034.0	1.50772884662e-07
BITS	1791050594.0	1.50528613292e-07
Shanghai center for systems biomedicine	1790144079.0	1.50452425357e-07
North Caronlina State Univeristy	1789439994.0	1.50393250625e-07
CHENGDU INSTITUTE OF BIOLOGY	1788950522.0	1.50352113015e-07
Chengdu Institute of Biology, Chinese Acadamy of S	1785718858.0	1.50080508236e-07
College of Fisheries,Huazhong Agricultural Univers	1781686305.0	1.49741592845e-07
MRC-LMB	1779789314.0	1.49582160485e-07
Limnologische Station Iffeldorf	1779452220.0	1.49553829463e-07
Zhejiang Chinese Medical University	1779165421.0	1.49529725479e-07
National Institute for Basic Biology	1778840047.0	1.49502379463e-07
ADAM MICKIEWICZ UNIVERSITY, POZNAN, POLAND	1778274666.0	1.49454862091e-07
Heilongjiang Bayi Agricultural University	1777774687.0	1.49412841421e-07
FORESTRY AND AGRICULTURAL BIOTECHNOLOGY INSTITUTE 	1776092940.0	1.49271499214e-07
Universida do Estado do Rio de Janeiro	1774914323.0	1.49172442503e-07
University of Alberta, Edmonton, Canada	1772175569.0	1.4894226428e-07
Ciquibic-Conicet-UNC	1772031400.0	1.48930147615e-07
KSF International	1770331735.0	1.48787299492e-07
OCHA_AP	1769522021.0	1.48719247185e-07
University of Sevilla	1769096184.0	1.4868345777e-07
QLD Health	1765159327.0	1.48352585138e-07
College of Plant Science and Technology,Huazhong A	1763994240.0	1.48254665553e-07
CSIC	1763181703.0	1.48186375987e-07
ISA	1762573934.0	1.4813529612e-07
IMB-UZH	1761745456.0	1.48065666795e-07
Institute for Soil, Water and Environmental Scienc	1761050000.0	1.48007217286e-07
Food safety center	1757983959.0	1.47749532271e-07
Department of Surgery	1756204374.0	1.47599967282e-07
CGBIU	1754829348.0	1.47484403401e-07
Universidad del Desarrollo	1754717874.0	1.47475034584e-07
SUNUM	1754051478.0	1.47419027419e-07
University Of Tokyo,	1753813880.0	1.47399058526e-07
CHA hospital	1753284680.0	1.47354581981e-07
University Hospital Regensburg	1752165686.0	1.47260536276e-07
UNIVERSITY OF WASHINGOTN	1749465462.0	1.47033596303e-07
Taiwan CDC	1739670430.0	1.46210374118e-07
