Organism Name	bases	rel_bases
Hymenoscyphus scutula	2673945542.0	2.18720767322e-07
Pseudomonas psychrophila	2673850143.0	2.18712963968e-07
Klebsiella pneumoniae DMC1316	2673614127.0	2.18693658564e-07
Tannerella sp. oral taxon BU063 isolate Cell 7	2673578400.0	2.18690736202e-07
Pseudomonas aeruginosa BWHPSA015	2673577474.0	2.18690660458e-07
synthetic Mycoplasma mycoides JCVI-syn1.0	2673537981.0	2.18687430048e-07
Legionella beliardensis	2673216773.0	2.18661156192e-07
Mycobacterium tuberculosis TB_RSA15	2672989644.0	2.18642577718e-07
Vibrio albensis ATCC 14547	2671917900.0	2.18554912256e-07
Pseudomonas aeruginosa BL23	2671917224.0	2.18554856961e-07
Mycobacterium tuberculosis BTB11-300	2671846526.0	2.18549074076e-07
Conus sponsalis	2671803400.0	2.18545546498e-07
Cryptococcus neoformans var. grubii AD3-9a	2671699066.0	2.18537012288e-07
Mycobacterium tuberculosis OFXR-26	2671430608.0	2.18515053224e-07
Neisseria meningitidis NM576	2671045979.0	2.1848359172e-07
Salinispora arenicola CNH646	2670399900.0	2.18430744385e-07
Salinispora arenicola CNT857	2670319200.0	2.18424143366e-07
Escherichia coli UMEA 3834-1	2670312942.0	2.1842363148e-07
Mycobacterium tuberculosis XTB13-201	2669760876.0	2.18378474129e-07
Francisella tularensis subsp. tularensis str. SCHU S4 substr. FTS-634/635	2669654826.0	2.18369799555e-07
Legionella steigerwaltii	2669164237.0	2.18329670838e-07
Sphingobacterium thalpophilum DSM 11723	2668892400.0	2.18307435383e-07
Klebsiella pneumoniae MGH 48	2668872076.0	2.1830577294e-07
Cayratia japonica	2668832400.0	2.18302527562e-07
Linum hirsutum	2668553820.0	2.18279740549e-07
Salmonella enterica subsp. enterica serovar Gallinarum str. MB4523	2668471416.0	2.18273000148e-07
Staphylococcus aureus MW2	2668441000.0	2.1827051221e-07
Cryptococcus neoformans var. grubii Bt116	2668365258.0	2.1826431674e-07
Amycolatopsis tolypomycina	2668313718.0	2.18260100922e-07
Klebsiella pneumoniae MGH 64	2668201638.0	2.18250933112e-07
Euplotes harpa	2668092100.0	2.18241973231e-07
Neisseria meningitidis NM0552	2668052158.0	2.18238706094e-07
Rhodobryum	2667834600.0	2.18220910499e-07
Paravaejovis spinigerus	2667797400.0	2.1821786765e-07
Tatlockia micdadei	2667787865.0	2.18217087715e-07
Enterococcus faecalis EnGen0311	2667630810.0	2.18204241085e-07
Nocardioides halotolerans DSM 19273	2667491700.0	2.18192862302e-07
Eremococcus coleocola DSM 15696	2667141000.0	2.18164176088e-07
Paracoccus sulfuroxidans	2667056400.0	2.18157256061e-07
Dendrobium moschatum	2666567100.0	2.18117232781e-07
Piranga ludoviciana	2666537948.0	2.18114848234e-07
Staphylococcus aureus M0060	2666502212.0	2.18111925136e-07
Pseudomonas denitrificans	2666273063.0	2.18093181431e-07
Pseudomonas aeruginosa BL20	2666250818.0	2.18091361857e-07
Raoultella ornithinolytica 10-5246	2666181448.0	2.18085687598e-07
Enterococcus pallens ATCC BAA-351	2665990922.0	2.18070103139e-07
Pseudomonas poae	2665569256.0	2.18035612119e-07
Pallaseopsis kessleri	2665475042.0	2.18027905695e-07
Betaphycus philippinensis	2665050300.0	2.17993163066e-07
Mycobacterium tuberculosis TKK_02_0056	2664710068.0	2.17965333104e-07
Klebsiella pneumoniae UHKPC69	2664537156.0	2.17951189418e-07
Streptococcus sinensis	2664462600.0	2.1794509096e-07
Enterobacter cloacae UCICRE 12	2664046498.0	2.17911055058e-07
Actinokineospora inagensis DSM 44258	2664016500.0	2.17908601311e-07
Mycobacterium tuberculosis KL2850	2663992736.0	2.17906657486e-07
Neisseria meningitidis NM3001	2663582210.0	2.17873077684e-07
Neisseria meningitidis 2002030	2663523722.0	2.17868293541e-07
Cryptococcus neoformans var. grubii Bt110	2663270010.0	2.17847540656e-07
Mycobacterium tuberculosis BTB11-160	2663241326.0	2.1784519439e-07
Mycobacterium tuberculosis BTB12-449	2662603006.0	2.17792981719e-07
Enterococcus faecalis TX0309A	2662439200.0	2.17779582877e-07
Micromonospora coriariae	2662322511.0	2.17770038065e-07
Brucella abortus 2308	2662206161.0	2.17760520982e-07
Streptococcus agalactiae SGBS001	2661884492.0	2.17734209417e-07
Enterococcus villorum ATCC 700913	2661879739.0	2.17733820636e-07
Coccolithus braarudii	2661753500.0	2.17723494663e-07
Escherichia coli UMEA 3617-1	2661700874.0	2.17719190013e-07
Doris kerguelenensis	2661329520.0	2.17688814364e-07
Enterococcus faecium EnGen0028	2660672694.0	2.17635087957e-07
Mycobacterium tuberculosis TKK_02_0065	2660213144.0	2.17597498138e-07
Cryptococcus neoformans var. grubii LP-RSA848	2659805710.0	2.17564171252e-07
Bacteroides fragilis str. 3397 T10	2659747938.0	2.17559445675e-07
Plasmodium falciparum ML-14	2659704208.0	2.17555868691e-07
Mycobacterium tuberculosis TKK-01-0094	2658693296.0	2.17473179106e-07
Salmonella enterica subsp. enterica serovar Hvittingfoss	2658609600.0	2.17466333023e-07
Bacteroides fragilis str. 3998T(B)3	2658330706.0	2.17443520326e-07
Helianthus porteri	2658308982.0	2.17441743367e-07
Salinispora arenicola CNX891	2658052500.0	2.17420763905e-07
Utricularia intermedia	2657298247.0	2.1735906826e-07
Escherichia coli UMEA 3718-1	2657141330.0	2.17346232918e-07
Mycobacterium tuberculosis MAL020156	2656823584.0	2.17320242243e-07
Enterococcus faecium EnGen0026	2656262226.0	2.17274324833e-07
Mycobacterium tuberculosis BTB12-305	2655930744.0	2.17247210595e-07
Cryptococcus neoformans var. grubii Bt160	2655186576.0	2.17186339873e-07
Streptococcus caballi DSM 19004	2655065400.0	2.17176428037e-07
Sorites sp.	2654845300.0	2.17158424514e-07
Pseudomonas aeruginosa BWHPSA007	2654721306.0	2.17148282175e-07
Mycobacterium tuberculosis TKK-01-0016	2654382818.0	2.17120594866e-07
Lachnospiraceae bacterium M18-1	2654274344.0	2.17111722017e-07
actinobacterium SCGC AAA028-I14	2653806600.0	2.17073461953e-07
Cryptococcus neoformans var. grubii Bt51	2653802270.0	2.17073107772e-07
Clostridium botulinum E10 str. MI19709E	2653498167.0	2.17048233054e-07
Pseudomonas aeruginosa M8A.4	2653186690.0	2.17022755165e-07
Starkeya novella DSM 506	2652589512.0	2.16973907786e-07
Brucella abortus 07-0994-2411	2652402208.0	2.16958586878e-07
Staphylococcus aureus F46785	2652250708.0	2.1694619463e-07
Salmonella enterica subsp. enterica serovar Typhimurium str. STm10	2652062400.0	2.16930791597e-07
Klebsiella pneumoniae UCI 43	2651493006.0	2.16884216867e-07
Colletotrichum chrysanthemi	2651464120.0	2.16881854078e-07
Staphylococcus aureus F74039	2651297470.0	2.16868222605e-07
Puccinia graminis 93_F2_ZX107_010	2650716296.0	2.16820684306e-07
Enterococcus faecium Ef_aus0063	2650207800.0	2.1677909085e-07
Selenomonas sputigena ATCC 35185	2649151471.0	2.1669268629e-07
Pseudomonas aeruginosa JJ692	2649076540.0	2.16686557158e-07
Legionella shakespearei DSM 23087	2649041400.0	2.16683682811e-07
Staurosira	2648910100.0	2.16672942862e-07
Streptococcus agalactiae SGBS002	2648573500.0	2.16645409987e-07
Pseudomonas aeruginosa M8A.3	2648293848.0	2.16622535287e-07
Euryarchaeota archaeon SCGC AC-312_P18	2647842900.0	2.16585649086e-07
Escherichia coli T234_00	2647742876.0	2.16577467422e-07
Staphylococcus aureus VET0294R	2647345138.0	2.1654493364e-07
Weissella cibaria F16_1	2646293122.0	2.1645888187e-07
Staphylococcus aureus M1223	2645957600.0	2.16431437171e-07
Endotrypanum schaudinni	2645655846.0	2.16406754595e-07
Mycobacterium tuberculosis 49-Ps2_STM_3_A	2645446432.0	2.16389625154e-07
Polaromonas sp. YR568	2644970360.0	2.16350683885e-07
Enterococcus faecalis EnGen0331	2644596524.0	2.16320105216e-07
Pseudomonas aeruginosa D12_AMT0047-2	2644237296.0	2.16290721437e-07
[Candida] homilentoma	2644065882.0	2.16276700283e-07
Vibrio parahaemolyticus 3324	2643851220.0	2.16259141572e-07
Listeria grayi	2643823346.0	2.16256861562e-07
Mycobacterium sp. 1554424.7	2643554193.0	2.1623484565e-07
gamma proteobacterium SCGC AAA076-F14	2643539700.0	2.16233660166e-07
Enterococcus faecium EnGen0014	2643508148.0	2.16231079306e-07
Mycobacterium tuberculosis TKK_02_0023	2643396644.0	2.16221958612e-07
Deltaproteobacteria bacterium SCGC AC-649-F05	2643294000.0	2.16213562639e-07
Enterococcus faecalis EnGen0406	2642951638.0	2.16185558448e-07
Mycobacterium tuberculosis TKK_02_0024	2642503400.0	2.16148893917e-07
Nakamurella multipartita	2642349600.0	2.16136313536e-07
Pseudomonas aeruginosa 19660	2641920958.0	2.161012519e-07
Staphylococcus aureus VET0214R	2641882452.0	2.16098102224e-07
Blastomyces dermatitidis ATCC 18188	2641529907.0	2.16069265095e-07
Oxyacanthus sowinskii	2641074452.0	2.16032010234e-07
Mycobacterium sp. 1165196.3	2640453457.0	2.15981214696e-07
Ammonia sp.	2640229806.0	2.15962920712e-07
Haminoea antillarum	2639949620.0	2.15940002333e-07
Methylobacterium sp. 13MFTsu3.1M2	2639732100.0	2.15922209846e-07
Mycobacterium tuberculosis TKK-01-0086	2639607932.0	2.15912053274e-07
Bifidobacterium ruminantium DSM 6489	2639499298.0	2.15903167337e-07
Lactobacillus gallinarum	2639384432.0	2.15893771641e-07
Mycobacterium tuberculosis TKK-01-0049	2639214840.0	2.15879899521e-07
Dalcera abrasa	2639184100.0	2.15877385081e-07
Mobiluncus mulieris	2638473180.0	2.15819233946e-07
Staphylococcus aureus M0660	2638162420.0	2.15793814705e-07
Rhizobiales bacterium JGI 0001002-O7	2638124400.0	2.15790704783e-07
Mycobacterium tuberculosis XTB13-194	2637845482.0	2.15767890122e-07
Mycobacterium tuberculosis KT-0006	2637582882.0	2.15746410226e-07
Enterococcus faecium EnGen0004	2636734886.0	2.15677046683e-07
Staphylococcus aureus VET0297R	2636552884.0	2.15662159463e-07
Enterococcus faecalis EnGen0421	2636416938.0	2.15651039485e-07
Yersinia sp. FDAARGOS_228	2636266165.0	2.15638706704e-07
Salinispora pacifica CNT150	2636248800.0	2.15637286299e-07
Butyrivibrio sp. WCD2001	2636148900.0	2.15629114777e-07
Enterococcus faecium EnGen0003	2635867296.0	2.1560608041e-07
actinobacterium SCGC AAA015-M09	2635465800.0	2.15573239235e-07
Mycoplasma arginini ATCC 23838	2635259400.0	2.15556356331e-07
Gilvimarinus chinensis DSM 19667	2635084370.0	2.15542039399e-07
Pseudogymnoascus sp. VKM F-4519 (FW-2642)	2634318562.0	2.15479398589e-07
Vibrio parahaemolyticus VPTS-2009	2634298766.0	2.15477779336e-07
Maribacter antarcticus DSM 21422	2634002400.0	2.15453537481e-07
Desertifilum sp. IPPAS B-1220	2633832069.0	2.15439604914e-07
Protea lorifolia	2633584500.0	2.15419354508e-07
Pseudomonas aeruginosa Z61	2633492180.0	2.15411803007e-07
Komagataeibacter xylinus	2633406413.0	2.15404787523e-07
Staphylococcus aureus M1034	2633181100.0	2.15386357592e-07
Staphylococcus aureus Sa_TPS3142	2632525000.0	2.15332690569e-07
Prasinoderma coloniale	2632065900.0	2.15295137559e-07
Gonyaulax spinifera	2631976200.0	2.15287800366e-07
Chloroflexi bacterium JGI 0002000-F10	2631922500.0	2.15283407867e-07
Micromonospora rhizosphaerae	2631556428.0	2.15253464269e-07
Entomoplasma luminosum ATCC 49195	2631278400.0	2.15230722408e-07
Hemiselmis virescens	2630706100.0	2.15183909976e-07
Salmonella enterica subsp. indica	2630412909.0	2.15159927827e-07
Mycobacterium tuberculosis BTB11-001	2630040202.0	2.15129441506e-07
Streptococcus constellatus subsp. pharyngis	2629953400.0	2.15122341362e-07
Cryptococcus neoformans var. grubii Bt11	2629820224.0	2.15111447962e-07
Pasteurella multocida subsp. multocida str. 3480	2629755040.0	2.15106116106e-07
Pseudogymnoascus sp. VKM F-4518 (FW-2643)	2629615396.0	2.15094693643e-07
Fusobacterium necrogenes	2629318138.0	2.15070378826e-07
Pogonognathellus flavescens	2629282911.0	2.15067497362e-07
Photinus australis	2629018800.0	2.1504589387e-07
Cryptococcus neoformans var. grubii Bt152	2628549038.0	2.1500746874e-07
Lewinella persica DSM 23188	2628453300.0	2.14999637657e-07
Acinetobacter baumannii 25750_8	2628429050.0	2.1499765408e-07
Megamonas hypermegale	2628191307.0	2.14978207412e-07
Streptococcus pyogenes ABC020015277	2628037776.0	2.14965649034e-07
Fabrea salina	2627522100.0	2.14923468276e-07
Paenibacillus taiwanensis DSM 18679	2627335200.0	2.14908180413e-07
Staphylococcus aureus M0792	2626997880.0	2.14880588644e-07
Escherichia coli KTE21	2626747804.0	2.14860133173e-07
Pseudobutyrivibrio ruminis CF1b	2626736400.0	2.1485920036e-07
Conus rattus	2626264000.0	2.14820559449e-07
Mesonia mobilis DSM 19841	2625884400.0	2.14789509302e-07
Plesiomonas sp. HPP0020	2625671346.0	2.14772082121e-07
Pseudomonas aeruginosa CF614	2625413610.0	2.14751000085e-07
Methanomethylovorans hollandica DSM 15978	2625363682.0	2.14746916123e-07
Pseudomonas aeruginosa BL08	2625071642.0	2.14723028123e-07
Enterococcus faecium Ef_aus0069	2624794600.0	2.14700366914e-07
Brucella melitensis F10/06-16	2624736894.0	2.14695646735e-07
Enterococcus faecium EnGen0001	2624051508.0	2.14639584205e-07
Enterococcus faecalis EnGen0404	2623965658.0	2.14632561931e-07
Escherichia coli UMEA 3290-1	2623944246.0	2.14630810494e-07
Tetrastigma lawsonii	2623592700.0	2.1460205508e-07
Slackia exigua CD1_D6_FAA_13	2623308148.0	2.14578779575e-07
Mycobacterium tuberculosis TKK_04_0067	2623082110.0	2.14560290341e-07
Hanusia phi	2622933800.0	2.14548159025e-07
Neisseria gonorrhoeae SK6987	2622906856.0	2.14545955087e-07
Deinococcus-Thermus bacterium JGI 0000112-G17	2622585900.0	2.14519701843e-07
Staphylococcus aureus M0892	2622263808.0	2.14493355679e-07
Sinorhizobium meliloti 4H41	2622204600.0	2.14488512641e-07
Epsilonproteobacteria bacterium SCGC AD-305-L11	2621934600.0	2.14466427447e-07
Pediococcus pentosaceus	2621456146.0	2.14427291337e-07
Cryptococcus neoformans var. grubii Bt204	2621229568.0	2.14408757933e-07
Escherichia coli UMEA 3317-1	2620867584.0	2.14379148721e-07
Mycobacterium tuberculosis TKK-01-0007	2620729820.0	2.14367880037e-07
Staphylococcus aureus VET0259R	2620684976.0	2.14364211932e-07
Baboon adenovirus 4	2620610555.0	2.14358124516e-07
Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_0968	2620250991.0	2.14328713254e-07
Geminigera	2620132700.0	2.14319037403e-07
Senna obtusifolia	2620076800.0	2.1431446495e-07
Mycobacterium tuberculosis 46-Ps2_EMB_3_B	2619890264.0	2.14299206861e-07
Neisseria meningitidis NM3141	2619742040.0	2.1428708258e-07
Shinisaurus crocodilurus	2619655106.0	2.14279971639e-07
SAR324 cluster bacterium SCGC AB-629-J17	2619482700.0	2.14265869342e-07
Mycobacterium tuberculosis KL2803	2619322368.0	2.14252754663e-07
Escherichia coli O104:H4 str. 11-4632 C1	2619296024.0	2.14250599802e-07
Lactobacillus iners	2619259250.0	2.14247591799e-07
Cryptococcus neoformans C2	2619143514.0	2.14238124939e-07
Gallibacterium anatis DSM 16844 = F 149	2619138062.0	2.14237678982e-07
Aphelocoma woodhouseii grisea	2619003276.0	2.14226653889e-07
Muricauda antarctica	2618915914.0	2.14219507939e-07
Enterococcus faecium EnGen0050	2618865966.0	2.14215422341e-07
Staphylococcus epidermidis M0881	2618701740.0	2.14201989144e-07
Myotis vivesi	2618240296.0	2.14164244402e-07
Staphylococcus aureus DAR3844	2618225424.0	2.14163027917e-07
Mycobacterium sp. E152	2618213150.0	2.1416202394e-07
Klebsiella pneumoniae CHS 18	2617510748.0	2.14104569552e-07
Staphylococcus aureus M1256	2617314202.0	2.14088492676e-07
Desulfitobacterium hafniense PCP-1	2616698400.0	2.1403812191e-07
Acinetobacter nosocomialis NIPH 2119	2616661136.0	2.14035073825e-07
Xanthocercis zambesiaca	2616629400.0	2.14032477915e-07
Pseudomonas aeruginosa CF77	2616493538.0	2.14021364809e-07
Streptococcus pyogenes ABC020044193	2615298242.0	2.13923593163e-07
Selenomonas dianae ATCC 43527	2615248752.0	2.13919545028e-07
Staphylococcus aureus VET0290R	2614803544.0	2.13883128342e-07
Mycobacterium tuberculosis TKK-01-0077	2614712240.0	2.13875659947e-07
Mayorella	2614601700.0	2.13866618105e-07
Salinispora arenicola CNH905	2614130400.0	2.13828067171e-07
Campylorhynchus brunneicapillus	2613863400.0	2.13806227368e-07
Pseudomonas aeruginosa D7_AMT0036-3	2613568028.0	2.1378206682e-07
Enterococcus faecium EnGen0002	2613382474.0	2.13766889056e-07
uncultured Olsenella sp.	2613176554.0	2.13750045415e-07
Mycobacterium tuberculosis TKK-01-0085	2613045942.0	2.13739361743e-07
Mycobacterium tuberculosis TKK_02_0051	2612921106.0	2.1372915053e-07
Enterococcus faecalis EnGen0416	2612877474.0	2.13725581563e-07
Pyrus hopeiensis	2612859199.0	2.13724086722e-07
Staphylococcus aureus W21479	2612855052.0	2.1372374751e-07
Vibrio cholerae HC-41B1	2612057758.0	2.1365853124e-07
Klebsiella pneumoniae MGH 39	2611327124.0	2.13598767559e-07
Salinispora arenicola CNX508	2611118400.0	2.13581694558e-07
Thermocrinis ruber	2610808200.0	2.13556321124e-07
Pseudomonas aeruginosa BL17	2610605624.0	2.13539751011e-07
Mycoplasma hyorhinis ATCC 17981	2610203700.0	2.13506874827e-07
Mycobacterium tuberculosis TKK-01-0050	2609575582.0	2.13455496649e-07
Brucella melitensis G8755	2609109412.0	2.13417365334e-07
Mycobacterium tuberculosis TB_RSA84	2609101892.0	2.1341675022e-07
Geodermatophilaceae bacterium URHB0062	2607929400.0	2.13320843873e-07
Enterococcus faecium EnGen0031	2607787074.0	2.13309202031e-07
Dysgonomonas capnocytophagoides DSM 22835	2607545100.0	2.13289409279e-07
Escherichia coli N1	2607146734.0	2.13256824129e-07
Salinispora pacifica CNT084	2607033600.0	2.13247570106e-07
Branta leucopsis	2606941704.0	2.13240053287e-07
Pseudomonas aeruginosa BL07	2606520940.0	2.13205636047e-07
Mycobacterium tuberculosis TKK-01-0058	2606159358.0	2.13176059718e-07
Mameliella alba	2606020184.0	2.131646757e-07
Entomoplasma somnilux ATCC 49194	2605907700.0	2.13155474845e-07
Eggerthia catenaformis OT 569 = DSM 20559	2605626717.0	2.13132491274e-07
Lacosoma ludolpha	2605269200.0	2.1310324745e-07
Carboxydothermus ferrireducens	2605239872.0	2.13100848507e-07
Medicago prostrata	2605046696.0	2.13085047286e-07
Oceanithermus profundus DSM 14977	2604670603.0	2.13054284001e-07
gamma proteobacterium SCGC AAA300-D14	2604587700.0	2.13047502783e-07
Myrciaria dubia	2604494878.0	2.1303991022e-07
Prionyx kirbii	2604479100.0	2.13038619627e-07
Desulfobacter vibrioformis DSM 8776	2604371400.0	2.13029810088e-07
Porphyromonas gingivalis W83	2604307022.0	2.1302454416e-07
Staphylococcus aureus DAR3892	2604068254.0	2.1300501365e-07
Verrucomicrobia bacterium SCGC AAA300-K03	2603894100.0	2.12990768373e-07
Methylibium sp. JGI 040	2603750380.0	2.12979012505e-07
Staphylococcus aureus M1068	2603634358.0	2.12969522252e-07
Salinispora arenicola CNT800	2603151600.0	2.12930034088e-07
Sinorhizobium fredii CCBAU 25509	2602888011.0	2.12908473294e-07
Bauhinia tomentosa	2601787860.0	2.12818484225e-07
Artace	2601776500.0	2.12817555011e-07
Staphylococcus aureus W48973	2601735154.0	2.12814173031e-07
Streptomyces sp. DpondAA-F4a	2601705112.0	2.12811715685e-07
Escherichia coli UMEA 3805-1	2601644658.0	2.12806770728e-07
Mycobacterium tuberculosis OFXR-14	2601238032.0	2.12773509935e-07
Periparus ater sardus	2600658595.0	2.12726113717e-07
Staphylococcus aureus H79484	2600610620.0	2.12722189505e-07
Pereskia grandifolia	2600189200.0	2.12687718607e-07
Butyrivibrio sp. AD3002	2600044500.0	2.12675882578e-07
Gammaproteobacteria bacterium SCGC AC-724-E08	2599923900.0	2.12666017858e-07
Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	2599842784.0	2.12659382811e-07
Saccharomyces cerevisiae YJM996	2599647686.0	2.12643424377e-07
Mycobacterium tuberculosis TKK_02_0040	2599308326.0	2.12615665742e-07
Gibbon ape leukemia virus	2599281034.0	2.12613433337e-07
Bacillus cereus VDM053	2599255402.0	2.12611336716e-07
Bacteroides fragilis str. 3996 N(B) 6	2599105518.0	2.12599076652e-07
Puccinia graminis f. sp. tritici 72ETH11-4	2599011386.0	2.12591376935e-07
Stenotrophomonas sp. CC120223-11	2598924000.0	2.12584229021e-07
Helicobacter rodentium ATCC 700285	2598807600.0	2.12574707849e-07
Skeletonema grethae	2598730400.0	2.12568393119e-07
Massilia niastensis DSM 21313	2598425400.0	2.12543445029e-07
Conus varius	2598350600.0	2.12537326612e-07
Staphylococcus aureus H44713	2598349836.0	2.12537264119e-07
Pseudomonas aeruginosa M8A.1	2597995972.0	2.125083191e-07
Metabetaeus minutus	2597903000.0	2.12500714268e-07
Salinispora pacifica CNS103	2597782200.0	2.12490833188e-07
Actinoplanes sp. JGI 0001009-O04	2597271900.0	2.12449092171e-07
Staphylococcus aureus M1244	2597228736.0	2.12445561484e-07
Staphylococcus aureus DAR3624	2597027342.0	2.12429088056e-07
Cryptococcus neoformans var. grubii Bt37	2596973812.0	2.12424709462e-07
Vibrio parahaemolyticus VPCR-2009	2596853218.0	2.12414845232e-07
Pseudogymnoascus sp. VKM F-3808	2596761308.0	2.12407327268e-07
Allolobophora chlorotica L4	2596472953.0	2.1238374069e-07
Prevotella nanceiensis DSM 19126 = JCM 15639	2595997784.0	2.12344873283e-07
Thioalkalivibrio sp. AKL19	2595944700.0	2.1234053117e-07
Enterococcus faecalis EnGen0327	2595524058.0	2.1230612391e-07
Lupinus purosericeus	2595180750.0	2.1227804234e-07
Amphiophiura laudata	2595079600.0	2.12269768572e-07
Staphylococcus aureus DAR3901	2594683132.0	2.12237338672e-07
Salinispora arenicola CNY011	2594521800.0	2.12224142196e-07
Eastern equine encephalitis virus	2594352300.0	2.12210277602e-07
Enterococcus faecium EnGen0029	2594334278.0	2.12208803456e-07
Plecoglossus altivelis altivelis	2593909171.0	2.12174030972e-07
Mycobacterium tuberculosis BTB03-108	2593673738.0	2.12154773255e-07
Cryptococcus neoformans var. grubii Bt137	2593400432.0	2.12132417639e-07
Micromonospora narathiwatensis	2592819070.0	2.12084863962e-07
Lupinus nubigenus	2592675960.0	2.12073157991e-07
Pseudomonas aeruginosa G10_NC-AMT0101-3	2592288484.0	2.1204146361e-07
Pseudomonas aeruginosa BL06	2592216414.0	2.12035568499e-07
Lupinus hirsutissimus	2591538598.0	2.11980125173e-07
Leuctra sp. AD-2013	2591374500.0	2.11966702446e-07
Cryptococcus neoformans var. grubii Bt111	2591226710.0	2.11954613665e-07
Anisodus acutangulus	2591190800.0	2.11951676334e-07
Mycobacterium tuberculosis TKK_02_0049	2590821498.0	2.11921468533e-07
Mycobacterium tuberculosis 52-Ps2_STM_6_B	2590669848.0	2.11909064015e-07
Ferrimicrobium acidiphilum DSM 19497	2590630800.0	2.11905870005e-07
Cryptococcus neoformans var. grubii Bt161	2590561524.0	2.11900203435e-07
Brucella ovis 63/96	2590363766.0	2.11884027421e-07
Escherichia coli UMEA 3490-1	2589927244.0	2.11848321223e-07
Prevotella buccalis	2589926860.0	2.11848289813e-07
Mycobacterium tuberculosis EAI/OSDD271	2589850348.0	2.1184203136e-07
Hedwigia ciliata	2588685480.0	2.11746748633e-07
Mycobacterium tuberculosis OFXR-3	2588411638.0	2.11724349175e-07
Staphylococcus aureus M0663	2588235090.0	2.11709908075e-07
Aspergillus terreus	2587688887.0	2.11665230299e-07
Staphylococcus aureus VET0303R	2587098638.0	2.11616949692e-07
Nitrosospira briensis C-128	2586932191.0	2.11603334824e-07
Thioalkalivibrio sp. ALJ24	2586445200.0	2.11563500413e-07
Vitrella brassicaformis	2585825900.0	2.11512843521e-07
Pseudoalteromonas haloplanktis TAE56	2585734600.0	2.11505375453e-07
Mycobacterium tuberculosis TKK_02_0030	2585589092.0	2.11493473333e-07
Cryptococcus neoformans var. grubii AD2-99a	2585460620.0	2.11482964707e-07
Parthenocissus vitacea	2585377800.0	2.11476190278e-07
Nysson niger	2584583700.0	2.11411235267e-07
Acinetobacter nectaris CIP 110549	2584008846.0	2.11364213925e-07
Mycobacterium tuberculosis TB_RSA71	2583361638.0	2.11311274242e-07
Paraclostridium bifermentans NI48_6	2583160850.0	2.11294850383e-07
Staphylococcus cohnii subsp. urealyticus	2582873464.0	2.11271343065e-07
Klebsiella pneumoniae BIDMC 48	2582455668.0	2.11237168599e-07
Mycobacterium tuberculosis KT-0043	2582443952.0	2.11236210265e-07
Cryptococcus neoformans var. grubii Bt30	2582403552.0	2.11232905666e-07
Staphylococcus aureus M0959	2582281140.0	2.11222892729e-07
Acinetobacter oleivorans CIP 110421	2582227610.0	2.11218514135e-07
Pseudomonas sp. LAMO17WK12:I3	2582152800.0	2.112123949e-07
Brucella abortus 01-4165	2581657162.0	2.11171853191e-07
Enterococcus faecium EnGen0027	2580728770.0	2.11095913495e-07
Streptococcus urinalis	2580546186.0	2.11080978668e-07
Enterococcus faecalis TX1341	2580387000.0	2.11067957729e-07
Cryptococcus neoformans var. grubii Bt48	2580166200.0	2.11049896947e-07
Toxoplasma gondii TgCatBr26	2579694600.0	2.11011321474e-07
Actinomyces meyeri	2579154352.0	2.109671308e-07
Microlunatus soli	2579109561.0	2.1096346703e-07
Mycobacterium tuberculosis TB_RSA21	2579097620.0	2.10962490292e-07
Staphylococcus pasteuri	2578896231.0	2.10946017272e-07
Pseudomonas aeruginosa BWHPSA040	2578567976.0	2.10919166993e-07
Streptomyces thermoautotrophicus	2578472187.0	2.10911331738e-07
Proboscia inermis	2578323300.0	2.10899153226e-07
Klebsiella pneumoniae UHKPC31	2578040049.0	2.10875984139e-07
Sexangularia sp. CB-2014	2577823400.0	2.10858262897e-07
Thubana	2577168200.0	2.10804669492e-07
Geobacillus sp. G11MC16	2576890958.0	2.10781991924e-07
Jonesia denitrificans	2576493083.0	2.10749446936e-07
Bathydoris clavigera	2575644200.0	2.10680010839e-07
Anomodon rostratus	2575616000.0	2.10677704163e-07
Clostridium cadaveris CD1_D5_FAA_12	2575490708.0	2.10667455652e-07
Alnus serrulata	2575292760.0	2.10651264096e-07
Coelastrum microporum	2575127520.0	2.10637747957e-07
[Clostridium] saccharogumia DSM 17460	2574861600.0	2.10615996494e-07
Staphylococcus aureus VET0295R	2574811180.0	2.10611872289e-07
Hypochilus pococki	2574792500.0	2.1061034432e-07
Vibrio cholerae HC-62A1	2574523128.0	2.10588310495e-07
Staphylococcus aureus F53404	2574157508.0	2.10558403869e-07
Polaribacter sp. KT 15	2573858180.0	2.10533919732e-07
Streptococcus pyogenes ABC020048262	2573558578.0	2.10509413182e-07
Corynebacterium capitovis DSM 44611	2573472600.0	2.10502380438e-07
uncultured Barnesiella sp.	2573217987.0	2.10481553855e-07
Thermomonas fusca DSM 15424	2572950600.0	2.10459682396e-07
Astephanus triflorus	2572035397.0	2.10384821521e-07
Coccidioides posadasii C735 delta SOWgp	2571638796.0	2.10352380743e-07
Blastocerus dichotomus	2571522668.0	2.10342881819e-07
Arenimonas sp. JGI 044	2571428528.0	2.10335181448e-07
Staphylococcus aureus M1405	2571390310.0	2.10332055329e-07
Cryptococcus neoformans var. grubii LP-RSA1684	2571253354.0	2.10320852737e-07
